Смирнов;2000-12-17;Фэи;6
Соколов;2001-07-02;ИнЗем;4
Иванов;2001-10-26;Ифк;2
Петров;2003-01-17;Фэи;2
Васильев;2000-03-24;ИФиЖ;6
Попов;2003-12-20;Имикн;5
Попов;2006-09-07;Ифк;4
Соколов;2001-01-25;Фэи;5
Михайлов;2002-09-20;Ифк;1
Смирнов;2000-11-17;Фэи;5
Соколов;2002-12-08;Фэи;2
Петров;2002-03-27;ИнЗем;3
Петров;2005-10-13;Имикн;3
Кузнецов;2004-10-28;Имикн;3
Иванов;2005-09-23;Ифк;5
Кузнецов;2000-02-22;ИнЗем;4
Соколов;2006-05-19;Фэи;5
Михайлов;2005-05-01;ИнЗем;6
Кузнецов;2002-05-03;Ифк;2
Петров;2001-10-16;Фэи;5
Петров;2002-04-16;Имикн;1
Кузнецов;2001-03-03;Фэи;2
Иванов;2000-06-11;ИФиЖ;3
Попов;2004-06-16;ИФиЖ;5
Петров;2002-02-12;Имикн;2
Иванов;2003-08-25;ИнЗем;2
Михайлов;2000-06-19;Ифк;1
Петров;2002-11-15;Фэи;4
Смирнов;2004-08-19;Ифк;1
Васильев;2006-10-03;Ифк;6
Кузнецов;2005-08-16;Ифк;1
Смирнов;2004-09-10;Фэи;1
Васильев;2000-10-06;ИФиЖ;6
Михайлов;2001-06-15;Фэи;5
Соколов;2004-05-20;Фэи;2
Васильев;2003-11-03;Имикн;4
Петров;2002-08-06;Ифк;3
Кузнецов;2002-01-23;Фэи;1
Соколов;2004-11-01;Ифк;3
Иванов;2000-05-09;Имикн;1
Михайлов;2005-11-21;Имикн;4
Смирнов;2004-05-07;Имикн;4
Петров;2002-10-28;ИнЗем;5
Петров;2001-01-04;Имикн;6
Попов;2002-10-12;Фэи;1
Васильев;2002-05-26;Фэи;5
Соколов;2006-04-19;Фэи;1
Кузнецов;2004-08-21;Имикн;2
Попов;2001-04-06;Имикн;1
Попов;2004-05-02;Ифк;1
Иванов;2003-01-01;ИнЗем;1
Петров;2000-12-22;ИФиЖ;1
Петров;2001-12-06;ИФиЖ;1
Попов;2002-03-14;Ифк;3
Михайлов;2006-07-10;ИФиЖ;2
Васильев;2003-10-08;Ифк;3
Соколов;2006-05-19;Фэи;6
Кузнецов;2002-12-23;Ифк;3
Васильев;2004-06-13;Имикн;2
Попов;2003-09-15;ИнЗем;5
Соколов;2001-06-05;Фэи;5
Петров;2001-06-26;Имикн;3
Иванов;2003-08-05;ИФиЖ;5
Кузнецов;2005-07-11;Ифк;1
Попов;2006-07-26;Фэи;3
Кузнецов;2004-11-07;Имикн;6
Попов;2003-04-18;ИФиЖ;6
Михайлов;2000-04-05;Имикн;2
Васильев;2004-10-27;Имикн;4
Васильев;2003-10-21;ИнЗем;3
Иванов;2001-05-15;ИФиЖ;1
Смирнов;2003-08-06;Имикн;5
Соколов;2000-10-06;ИФиЖ;1
Васильев;2005-04-27;Имикн;2
Васильев;2006-10-16;Имикн;4
Петров;2006-01-28;ИнЗем;5
Васильев;2006-06-02;ИнЗем;1
Михайлов;2002-10-01;Фэи;2
Смирнов;2003-04-21;ИнЗем;3
Попов;2003-09-03;ИФиЖ;2
Кузнецов;2002-07-07;Фэи;6
Васильев;2001-02-26;Ифк;5
Иванов;2000-11-20;ИнЗем;1
Михайлов;2003-08-22;ИнЗем;1
Иванов;2005-09-09;ИФиЖ;3
Михайлов;2004-04-20;Имикн;5
Петров;2000-01-13;ИнЗем;3
Васильев;2003-12-16;ИФиЖ;4
Смирнов;2000-03-11;Имикн;6
Васильев;2002-08-20;ИнЗем;2
Петров;2006-04-01;Ифк;3
Смирнов;2000-09-18;Фэи;2
Попов;2000-06-12;ИнЗем;1
Петров;2003-12-02;Имикн;6
Петров;2002-08-22;Фэи;2
Кузнецов;2004-06-26;Имикн;3
Михайлов;2004-05-11;Имикн;5
Иванов;2005-01-26;ИФиЖ;5
Кузнецов;2002-05-27;Фэи;6
Петров;2005-06-15;Фэи;1
Смирнов;2001-10-01;Имикн;6
Кузнецов;2005-01-28;ИнЗем;3
Васильев;2003-12-01;ИнЗем;5
Попов;2000-07-26;Ифк;2
Васильев;2002-09-02;Фэи;1
Кузнецов;2001-05-20;Фэи;4
Попов;2003-08-17;ИнЗем;1
Смирнов;2005-08-02;ИнЗем;2
Михайлов;2006-07-04;Ифк;1
Васильев;2002-05-11;ИнЗем;1
Попов;2004-08-12;Ифк;3
Иванов;2003-06-05;ИФиЖ;1
Попов;2000-07-21;Ифк;5
Кузнецов;2004-10-22;Ифк;3
Васильев;2004-07-02;Фэи;3
Васильев;2006-03-13;Имикн;4
Васильев;2004-01-05;Ифк;2
Васильев;2001-12-27;Ифк;4
Попов;2002-11-04;Имикн;3
Иванов;2004-12-05;Ифк;3
Иванов;2003-01-26;ИФиЖ;6
Михайлов;2000-10-21;ИнЗем;5
Кузнецов;2005-12-08;Имикн;5
Михайлов;2002-10-25;Ифк;3
Иванов;2005-04-07;ИФиЖ;2
Васильев;2002-10-12;Имикн;3
Попов;2002-06-12;Имикн;4
Васильев;2001-09-13;ИФиЖ;3
Михайлов;2003-11-18;Имикн;2
Смирнов;2001-08-08;Имикн;3
Михайлов;2000-08-26;ИФиЖ;6
Иванов;2003-02-21;Фэи;5
Иванов;2003-01-10;Фэи;3
Соколов;2004-07-12;Ифк;3
Васильев;2003-03-15;ИнЗем;5
Петров;2002-02-27;ИнЗем;3
Соколов;2003-06-11;ИФиЖ;6
Смирнов;2002-12-21;ИнЗем;5
Смирнов;2001-05-17;Ифк;3
Смирнов;2006-03-22;Ифк;3
Попов;2004-07-02;Имикн;1
Смирнов;2001-03-16;Ифк;6
Попов;2006-11-15;ИФиЖ;4
Михайлов;2005-06-19;ИФиЖ;5
Иванов;2006-04-17;ИФиЖ;1
Михайлов;2003-12-03;Имикн;5
Кузнецов;2006-10-19;ИнЗем;1
Кузнецов;2006-05-18;ИнЗем;4
Смирнов;2001-09-15;ИнЗем;3
Смирнов;2005-03-20;ИнЗем;3
Попов;2003-06-09;Фэи;3
Кузнецов;2002-11-08;Фэи;2
Васильев;2000-12-13;Имикн;2
Кузнецов;2001-09-08;ИнЗем;2
Иванов;2000-05-07;ИнЗем;1
Петров;2004-11-27;Фэи;1
Попов;2005-03-19;Фэи;1
Смирнов;2006-06-23;ИФиЖ;6
Попов;2001-03-28;ИФиЖ;4
Смирнов;2000-11-12;ИнЗем;3
Михайлов;2004-06-06;Фэи;5
Михайлов;2001-01-14;Фэи;6
Смирнов;2003-06-18;Фэи;6
Соколов;2006-09-17;Имикн;3
Смирнов;2006-05-25;Фэи;1
Соколов;2003-12-08;Фэи;4
Попов;2003-05-18;Ифк;1
Смирнов;2003-08-24;Имикн;1
Смирнов;2006-07-03;Имикн;2
Иванов;2000-01-15;ИнЗем;5
Михайлов;2002-05-13;ИФиЖ;1
Смирнов;2002-05-20;Ифк;2
Смирнов;2001-07-21;Ифк;4
Смирнов;2002-01-10;Ифк;4
Кузнецов;2002-08-26;Имикн;4
Петров;2006-04-07;Фэи;6
Михайлов;2006-10-08;Фэи;1
Соколов;2005-01-10;Ифк;2
Соколов;2001-10-18;Ифк;2
Васильев;2006-01-22;Фэи;4
Петров;2001-11-15;ИнЗем;3
Иванов;2002-12-25;Имикн;1
Соколов;2003-02-02;ИнЗем;4
Соколов;2003-04-17;ИФиЖ;6
Петров;2001-10-21;Ифк;2
Кузнецов;2001-03-27;Имикн;1
Кузнецов;2006-05-20;ИФиЖ;5
Михайлов;2002-12-03;Фэи;6
Петров;2003-08-25;ИнЗем;5
Смирнов;2001-12-09;ИнЗем;4
Иванов;2004-01-03;ИФиЖ;4
Иванов;2003-08-08;Фэи;5
Михайлов;2000-10-05;Ифк;6
Иванов;2005-02-24;Ифк;6
Попов;2006-12-20;Фэи;4
Васильев;2003-02-13;Имикн;1
Михайлов;2004-10-07;ИнЗем;5
Соколов;2005-11-26;ИФиЖ;2
Попов;2006-02-02;Ифк;6
Кузнецов;2003-08-11;ИФиЖ;2
Смирнов;2002-07-16;ИнЗем;4
Петров;2004-04-16;ИнЗем;6
Попов;2006-12-28;Ифк;6
Иванов;2003-12-03;Фэи;6
Соколов;2005-03-09;Имикн;5
Кузнецов;2006-05-05;Фэи;3
Кузнецов;2001-02-02;Фэи;1
Васильев;2003-06-03;ИФиЖ;1
Иванов;2006-01-12;ИФиЖ;3
Петров;2000-04-15;Имикн;3
Васильев;2000-04-01;Фэи;5
Иванов;2005-07-18;Имикн;6
Соколов;2006-08-13;Имикн;3
Попов;2000-05-26;Имикн;2
Васильев;2000-03-06;Фэи;5
Иванов;2005-03-06;Фэи;2
Смирнов;2001-01-11;ИнЗем;4
Васильев;2001-08-25;Ифк;5
Васильев;2001-02-15;Имикн;5
Михайлов;2001-02-19;Фэи;5
Иванов;2003-09-12;Имикн;5
Иванов;2000-10-13;ИнЗем;2
Михайлов;2002-07-17;Ифк;4
Васильев;2004-03-23;ИФиЖ;1
Васильев;2000-02-01;Имикн;4
Кузнецов;2003-03-19;Имикн;3
Петров;2003-04-01;Имикн;1
Петров;2005-10-24;ИФиЖ;3
Васильев;2006-04-05;ИнЗем;1
Попов;2001-09-20;Имикн;2
Васильев;2003-03-08;ИнЗем;3
Михайлов;2001-05-21;ИФиЖ;2
Соколов;2005-07-13;Ифк;1
Кузнецов;2004-12-18;ИнЗем;2
Попов;2000-07-17;Фэи;4
Смирнов;2001-08-19;Имикн;6
Попов;2003-11-02;ИФиЖ;6
Кузнецов;2001-07-12;Имикн;4
Попов;2000-11-26;Фэи;6
Попов;2004-10-15;ИФиЖ;3
Попов;2001-12-07;Имикн;1
Смирнов;2001-08-20;ИнЗем;6
Михайлов;2005-09-18;ИнЗем;6
Петров;2003-07-13;Фэи;2
Михайлов;2003-03-01;Ифк;5
Соколов;2005-08-19;ИФиЖ;2
Петров;2003-04-16;Фэи;3
Петров;2000-03-15;ИФиЖ;6
Васильев;2002-07-01;ИнЗем;4
Михайлов;2004-01-02;Имикн;6
Кузнецов;2000-04-07;Ифк;6
Соколов;2004-06-04;Имикн;3
Смирнов;2002-10-02;ИФиЖ;1
Михайлов;2005-06-26;ИФиЖ;4
Михайлов;2003-10-15;ИФиЖ;4
Петров;2002-03-11;Ифк;1
Васильев;2004-01-01;ИнЗем;5
Васильев;2001-12-03;ИнЗем;1
Петров;2005-02-15;ИФиЖ;4
Михайлов;2003-09-02;ИнЗем;3
Смирнов;2001-02-23;ИФиЖ;4
Васильев;2000-12-26;ИФиЖ;2
Кузнецов;2005-01-04;Имикн;4
Попов;2003-11-22;Фэи;4
Васильев;2003-05-02;ИнЗем;3
Петров;2005-11-09;Имикн;3
Петров;2003-10-17;Имикн;5
Кузнецов;2004-12-09;ИФиЖ;2
Иванов;2001-02-21;Фэи;3
Смирнов;2005-10-11;ИФиЖ;3
Иванов;2006-04-06;ИФиЖ;1
Соколов;2004-01-10;ИнЗем;1
Петров;2004-05-03;ИнЗем;4
Михайлов;2002-07-24;Ифк;5
Кузнецов;2000-05-03;ИФиЖ;6
Соколов;2004-06-05;ИнЗем;1
Васильев;2002-04-08;Ифк;3
Михайлов;2001-11-26;ИФиЖ;5
Михайлов;2000-11-09;ИнЗем;3
Соколов;2006-09-09;Имикн;6
Кузнецов;2004-10-28;Ифк;5
Соколов;2004-08-19;ИнЗем;6
Соколов;2000-05-27;Фэи;3
Михайлов;2001-09-21;Имикн;5
Попов;2002-12-17;Имикн;1
Иванов;2003-03-16;ИнЗем;1
Соколов;2004-02-22;Фэи;4
Соколов;2003-02-27;Фэи;1
Попов;2006-05-09;Фэи;6
Петров;2002-06-08;ИФиЖ;6
Попов;2006-07-20;Ифк;3
Петров;2000-01-07;Ифк;4
Петров;2004-03-28;Ифк;5
Петров;2003-08-18;Имикн;4
Соколов;2003-10-09;Ифк;3
Михайлов;2003-07-05;ИФиЖ;5
Петров;2000-01-05;ИнЗем;2
Кузнецов;2001-07-07;ИнЗем;5
Смирнов;2003-01-05;Ифк;4
Соколов;2002-09-08;ИФиЖ;3
Васильев;2006-10-23;Фэи;2
Попов;2006-06-07;ИФиЖ;4
Михайлов;2003-06-24;ИнЗем;5
Кузнецов;2000-09-15;ИнЗем;5
Смирнов;2004-09-26;Имикн;1
Смирнов;2003-03-24;ИФиЖ;3
Попов;2003-08-27;Фэи;4
Иванов;2006-08-10;ИФиЖ;4
Иванов;2003-01-23;Ифк;6
Кузнецов;2004-10-16;Имикн;6
Соколов;2000-01-07;Имикн;3
Соколов;2006-12-08;Фэи;1
Петров;2000-08-21;Фэи;1
Смирнов;2004-03-28;Фэи;1
Попов;2001-11-13;Ифк;5
Михайлов;2004-05-23;ИнЗем;3
Попов;2006-11-19;Ифк;1
Петров;2003-08-06;ИФиЖ;3
Попов;2006-04-01;Имикн;3
Соколов;2001-08-22;ИнЗем;3
Петров;2002-03-03;ИФиЖ;1
Петров;2006-09-20;ИнЗем;3
Петров;2003-11-25;Ифк;6
Соколов;2005-03-01;Ифк;1
Васильев;2006-01-17;Фэи;3
Васильев;2002-08-01;ИФиЖ;1
Васильев;2001-06-16;Фэи;3
Иванов;2000-12-27;ИФиЖ;2
Кузнецов;2003-12-26;Ифк;4
Иванов;2005-01-23;Имикн;5
Петров;2002-07-22;ИФиЖ;4
Михайлов;2006-10-16;Фэи;2
Михайлов;2000-07-18;Ифк;4
Попов;2001-06-28;ИнЗем;3
Васильев;2001-11-24;Ифк;3
Попов;2004-03-10;ИФиЖ;5
Кузнецов;2004-05-19;ИнЗем;2
Соколов;2002-10-01;ИФиЖ;6
Петров;2004-02-21;Фэи;4
Смирнов;2006-08-22;Ифк;5
Кузнецов;2000-05-24;ИФиЖ;4
Васильев;2004-02-11;ИФиЖ;5
Смирнов;2006-08-03;ИнЗем;2
Иванов;2005-06-05;ИФиЖ;1
Васильев;2002-06-07;Ифк;4
Васильев;2001-09-12;Ифк;3
Иванов;2005-11-03;Имикн;1
Михайлов;2002-12-22;Ифк;4
Васильев;2003-01-22;Фэи;3
Михайлов;2002-06-28;ИФиЖ;6
Иванов;2001-08-27;Фэи;1
Васильев;2000-10-17;Имикн;6
Васильев;2002-06-18;Ифк;3
Смирнов;2003-02-13;ИФиЖ;3
Смирнов;2005-08-16;Ифк;5
Смирнов;2004-02-23;Ифк;3
Петров;2004-06-25;Имикн;5
Смирнов;2006-02-15;Ифк;2
Смирнов;2005-05-14;ИФиЖ;3
Иванов;2000-05-07;Ифк;6
Соколов;2006-07-09;Фэи;5
Иванов;2005-02-20;ИнЗем;4
Петров;2000-08-20;Фэи;5
Кузнецов;2004-11-15;Ифк;4
Петров;2000-11-17;ИФиЖ;4
Михайлов;2000-07-02;Ифк;2
Кузнецов;2005-10-06;Фэи;3
Петров;2006-07-22;Фэи;3
Михайлов;2002-05-09;Имикн;6
Петров;2004-12-07;Ифк;6
Смирнов;2003-06-04;Фэи;4
Иванов;2000-03-27;Ифк;4
Кузнецов;2006-03-11;Фэи;1
Кузнецов;2000-04-18;Имикн;6
Иванов;2001-01-12;Имикн;2
Михайлов;2002-08-05;ИФиЖ;2
Михайлов;2001-09-17;Фэи;3
Кузнецов;2002-06-13;Имикн;5
Иванов;2000-04-17;ИФиЖ;2
Смирнов;2001-09-24;Ифк;4
Кузнецов;2004-11-16;ИФиЖ;1
Иванов;2003-01-02;ИФиЖ;1
Петров;2002-01-21;ИнЗем;3
Васильев;2006-10-23;Имикн;3
Васильев;2004-04-17;Фэи;4
Иванов;2002-02-21;ИФиЖ;4
Петров;2000-07-23;Фэи;6
Соколов;2006-11-17;Фэи;6
Петров;2000-07-13;Фэи;6
Попов;2004-09-04;Фэи;1
Попов;2004-08-21;Ифк;5
Петров;2002-10-19;ИФиЖ;5
Михайлов;2000-03-11;Ифк;6
Васильев;2006-06-24;Фэи;6
Кузнецов;2004-01-03;ИФиЖ;5
Иванов;2001-01-27;ИФиЖ;3
Соколов;2004-10-03;Фэи;3
Васильев;2002-11-25;Фэи;4
Попов;2001-12-12;Имикн;4
Кузнецов;2003-11-22;Ифк;2
Попов;2000-08-18;Имикн;4
Петров;2005-11-24;Ифк;1
Соколов;2006-11-02;Фэи;4
Иванов;2002-02-08;Имикн;6
Соколов;2006-05-12;Ифк;6
Попов;2000-12-16;Фэи;3
Васильев;2003-09-04;ИФиЖ;3
Попов;2001-06-02;Фэи;3
Попов;2001-02-25;Ифк;4
Попов;2002-12-17;Ифк;5
Васильев;2006-10-14;Фэи;6
Смирнов;2001-11-05;ИФиЖ;6
Смирнов;2006-10-11;Фэи;5
Смирнов;2005-08-24;ИнЗем;3
Соколов;2004-11-11;Фэи;1
Петров;2005-04-21;Фэи;2
Смирнов;2001-05-25;ИФиЖ;4
Васильев;2004-10-15;ИнЗем;6
Иванов;2005-08-24;Ифк;2
Кузнецов;2006-03-25;Имикн;1
Кузнецов;2001-09-17;Фэи;2
Кузнецов;2005-02-04;Ифк;1
Смирнов;2000-12-16;ИФиЖ;4
Кузнецов;2004-07-07;ИФиЖ;5
Смирнов;2005-05-21;Ифк;4
Михайлов;2001-02-12;ИнЗем;5
Смирнов;2006-04-17;Фэи;1
Васильев;2004-08-12;ИнЗем;1
Смирнов;2000-10-12;Фэи;4
Михайлов;2002-12-14;Фэи;5
Иванов;2004-11-22;Ифк;5
Иванов;2000-09-02;ИнЗем;1
Соколов;2005-01-09;ИнЗем;1
Михайлов;2006-07-19;ИнЗем;4
Смирнов;2003-01-14;ИнЗем;4
Васильев;2004-10-15;Фэи;1
Васильев;2004-02-26;ИнЗем;4
Михайлов;2005-08-09;ИФиЖ;1
Попов;2001-10-02;Фэи;1
Петров;2001-07-06;ИФиЖ;5
Михайлов;2002-03-06;Фэи;1
Иванов;2004-07-22;Фэи;1
Иванов;2002-06-25;Фэи;3
Смирнов;2005-07-23;Фэи;5
Васильев;2000-05-18;ИнЗем;6
Васильев;2000-07-05;Имикн;1
Соколов;2001-07-17;Фэи;5
Попов;2003-11-12;ИнЗем;1
Попов;2005-05-17;ИнЗем;4
Соколов;2000-01-03;Фэи;5
Михайлов;2006-10-13;ИФиЖ;6
Соколов;2004-02-06;Ифк;4
Иванов;2001-08-07;ИнЗем;5
Попов;2000-08-13;Фэи;4
Смирнов;2003-01-26;Имикн;2
Попов;2004-07-13;Имикн;5
Смирнов;2005-01-17;ИФиЖ;3
Кузнецов;2001-04-14;ИФиЖ;6
Смирнов;2002-07-24;Имикн;3
Васильев;2002-02-16;Ифк;2
Кузнецов;2004-05-06;Имикн;3
Смирнов;2002-09-22;ИФиЖ;2
Попов;2001-02-09;ИнЗем;2
Соколов;2003-05-18;ИФиЖ;4
Попов;2006-06-01;ИФиЖ;3
Михайлов;2005-02-04;Фэи;1
Соколов;2003-08-03;ИнЗем;5
Соколов;2006-05-06;ИФиЖ;6
Петров;2006-06-18;ИнЗем;2
Михайлов;2000-01-16;ИФиЖ;6
Смирнов;2006-04-05;ИнЗем;1
Васильев;2006-09-01;ИФиЖ;5
Михайлов;2003-04-17;ИФиЖ;3
Попов;2002-12-20;ИнЗем;5
Петров;2006-05-17;ИнЗем;3
Соколов;2000-06-07;ИнЗем;3
Соколов;2003-10-15;ИФиЖ;3
Соколов;2002-12-12;Ифк;5
Смирнов;2001-08-25;ИФиЖ;4
Смирнов;2001-04-26;Фэи;5
Кузнецов;2003-06-10;ИнЗем;4
Смирнов;2000-03-06;Фэи;5
Кузнецов;2005-10-14;ИнЗем;3
Иванов;2002-12-04;Ифк;4
Васильев;2006-12-09;ИФиЖ;5
Соколов;2000-08-19;Имикн;1
Попов;2000-09-28;Ифк;3
Иванов;2005-11-23;Ифк;5
Смирнов;2001-09-12;Имикн;5
Попов;2003-02-07;Имикн;5
Попов;2004-03-26;ИФиЖ;3
Петров;2002-11-03;Ифк;5
Васильев;2002-05-22;Фэи;5
Соколов;2005-03-05;Имикн;1
Иванов;2005-05-12;Ифк;3
Попов;2003-01-18;Ифк;2
Смирнов;2004-05-07;ИФиЖ;6
Смирнов;2006-11-06;Фэи;4
Попов;2002-09-12;ИФиЖ;3
Васильев;2005-06-17;Имикн;6
Михайлов;2000-10-02;Ифк;6
Соколов;2004-12-04;ИФиЖ;6
Иванов;2003-08-16;ИФиЖ;3
Васильев;2006-11-27;Ифк;1
Соколов;2003-02-16;Ифк;4
Смирнов;2002-04-10;ИФиЖ;4
Иванов;2003-05-09;ИнЗем;3
Иванов;2005-06-20;Имикн;4
Петров;2000-11-04;ИнЗем;3
Попов;2000-06-19;Имикн;5
Михайлов;2002-03-18;Ифк;2
Кузнецов;2003-11-08;Ифк;2
Соколов;2005-10-03;ИФиЖ;3
Иванов;2005-10-05;Имикн;4
Смирнов;2001-07-17;Имикн;3
Васильев;2002-08-08;Фэи;2
Смирнов;2003-07-13;ИнЗем;6
Соколов;2001-11-24;ИнЗем;4
Кузнецов;2004-02-06;ИФиЖ;2
Кузнецов;2005-09-04;ИФиЖ;4
Иванов;2001-04-12;Фэи;3
Кузнецов;2000-11-22;Фэи;3
Васильев;2000-01-23;Ифк;1
Попов;2005-11-27;Фэи;4
Попов;2002-03-04;Имикн;1
Кузнецов;2000-07-06;ИнЗем;5
Попов;2006-04-03;Имикн;1
Соколов;2005-05-05;ИФиЖ;6
Васильев;2003-03-21;Фэи;3
Васильев;2004-06-13;Имикн;1
Смирнов;2005-06-28;Ифк;2
Иванов;2005-03-08;Имикн;5
Петров;2002-11-12;Имикн;1
Васильев;2002-06-15;Ифк;2
Смирнов;2006-04-14;Имикн;3
Попов;2006-02-23;ИФиЖ;6
Соколов;2004-07-01;ИФиЖ;5
Иванов;2000-04-26;ИнЗем;6
Михайлов;2004-01-15;Фэи;3
Петров;2004-09-06;Фэи;6
Иванов;2006-04-11;Ифк;2
Смирнов;2002-06-07;Фэи;5
Васильев;2001-08-01;Имикн;2
Петров;2000-11-12;Имикн;4
Петров;2004-06-10;Ифк;2
Кузнецов;2004-05-27;ИнЗем;2
Иванов;2006-11-01;Ифк;6
Васильев;2006-04-27;Имикн;3
Петров;2001-12-16;ИФиЖ;5
Михайлов;2006-08-19;Имикн;2
Васильев;2000-01-16;Ифк;3
Петров;2005-02-18;ИФиЖ;5
Иванов;2000-06-14;Ифк;6
Соколов;2001-09-17;Имикн;2
Васильев;2003-03-07;ИнЗем;1
Попов;2003-07-10;Ифк;4
Кузнецов;2000-06-28;ИФиЖ;2
Иванов;2004-06-10;ИФиЖ;2
Кузнецов;2004-02-04;Имикн;3
Иванов;2000-01-05;Ифк;2
Петров;2000-04-05;Имикн;5
Попов;2003-04-03;Имикн;2
Иванов;2001-11-10;ИФиЖ;3
Иванов;2002-04-18;ИФиЖ;1
Иванов;2005-06-11;Ифк;4
Васильев;2005-07-12;Имикн;4
Кузнецов;2006-06-03;ИнЗем;2
Соколов;2003-09-15;Фэи;1
Васильев;2001-08-08;Ифк;2
Соколов;2005-07-18;ИФиЖ;4
Васильев;2006-07-13;Фэи;6
Иванов;2001-10-08;ИнЗем;4
Иванов;2001-05-26;ИФиЖ;1
Соколов;2003-01-12;Ифк;6
Петров;2003-11-03;ИнЗем;4
Иванов;2004-11-05;Фэи;2
Соколов;2001-11-28;Ифк;1
Васильев;2004-07-21;ИФиЖ;6
Попов;2002-11-21;Фэи;3
Соколов;2005-09-28;Фэи;3
Михайлов;2005-12-16;Фэи;6
Иванов;2004-07-24;Фэи;1
Иванов;2001-11-18;ИФиЖ;4
Васильев;2005-01-19;ИнЗем;4
Смирнов;2004-03-08;Имикн;1
Смирнов;2006-01-25;Имикн;2
Михайлов;2004-06-21;Фэи;1
Иванов;2004-09-10;ИФиЖ;1
Иванов;2002-07-06;Фэи;3
Петров;2005-10-06;Фэи;1
Попов;2001-12-24;Имикн;2
Васильев;2006-03-23;ИнЗем;3
Смирнов;2003-12-23;ИФиЖ;3
Смирнов;2002-12-05;Ифк;5
Петров;2003-11-21;ИФиЖ;4
Попов;2004-09-09;Фэи;5
Смирнов;2006-11-11;ИнЗем;6
Петров;2004-09-06;ИнЗем;6
Смирнов;2006-03-25;ИФиЖ;1
Смирнов;2006-05-18;ИФиЖ;2
Васильев;2003-02-25;Ифк;6
Попов;2006-06-08;ИнЗем;4
Петров;2005-07-08;Ифк;1
Иванов;2000-07-25;ИнЗем;2
Васильев;2002-06-21;Фэи;6
Смирнов;2000-11-25;Ифк;4
Попов;2005-05-20;Фэи;4
Иванов;2002-01-09;ИФиЖ;4
Кузнецов;2001-01-28;ИнЗем;3
Соколов;2005-01-18;Ифк;1
Михайлов;2006-09-14;ИнЗем;4
Петров;2003-11-02;ИФиЖ;4
Петров;2005-05-27;ИнЗем;6
Васильев;2000-11-03;Ифк;2
Попов;2001-08-06;Имикн;5
Михайлов;2005-08-16;Фэи;3
Соколов;2006-06-11;Ифк;6
Кузнецов;2001-05-01;ИнЗем;6
Петров;2001-07-02;ИнЗем;4
Иванов;2003-01-09;ИФиЖ;3
Васильев;2001-01-22;ИФиЖ;4
Иванов;2005-08-10;Имикн;1
Васильев;2006-03-24;ИФиЖ;5
Кузнецов;2005-12-15;ИнЗем;2
Васильев;2005-07-21;Имикн;2
Кузнецов;2004-10-07;Фэи;4
Иванов;2000-02-12;Фэи;4
Смирнов;2001-12-02;ИнЗем;2
Смирнов;2005-03-15;Ифк;3
Иванов;2002-01-13;ИФиЖ;1
Попов;2005-08-19;ИФиЖ;1
Михайлов;2003-09-11;Ифк;2
Иванов;2002-10-11;Фэи;4
Смирнов;2003-07-18;Фэи;1
Иванов;2004-06-21;ИнЗем;5
Смирнов;2004-05-03;Имикн;3
Петров;2002-02-02;Имикн;6
Васильев;2006-10-22;ИнЗем;4
Васильев;2001-07-03;ИнЗем;5
Петров;2002-10-01;ИФиЖ;4
Соколов;2005-05-09;Фэи;5
Попов;2006-06-05;Фэи;1
Попов;2001-07-06;Фэи;2
Кузнецов;2005-08-22;Фэи;4
Иванов;2003-11-15;Фэи;6
Кузнецов;2004-12-26;ИФиЖ;1
Петров;2006-09-10;Имикн;1
Смирнов;2003-09-16;ИнЗем;4
Соколов;2006-01-19;ИФиЖ;6
Соколов;2000-10-21;ИнЗем;3
Михайлов;2000-01-08;Имикн;2
Иванов;2000-10-27;Имикн;3
Кузнецов;2003-08-20;Ифк;3
Смирнов;2002-01-01;Ифк;2
Соколов;2004-04-13;ИФиЖ;5
Иванов;2003-06-23;ИФиЖ;6
Иванов;2002-03-22;Фэи;5
Михайлов;2001-11-06;Ифк;4
Михайлов;2005-09-23;Фэи;3
Иванов;2006-05-10;ИнЗем;5
Соколов;2006-12-24;ИФиЖ;3
Иванов;2002-03-08;ИнЗем;6
Соколов;2005-01-12;Ифк;2
Иванов;2000-05-15;Ифк;2
Михайлов;2005-07-13;ИнЗем;4
Попов;2005-02-27;Фэи;3
Михайлов;2006-04-05;Имикн;1
Михайлов;2000-06-13;Фэи;6
Кузнецов;2005-02-08;Фэи;1
Смирнов;2002-01-15;Имикн;1
Кузнецов;2000-06-16;ИФиЖ;1
Петров;2006-08-17;Ифк;5
Попов;2000-07-24;Ифк;1
Попов;2002-03-05;Фэи;3
Петров;2006-02-18;Имикн;3
Кузнецов;2000-01-17;ИнЗем;1
Васильев;2003-06-05;ИФиЖ;2
Кузнецов;2004-04-15;ИнЗем;6
Васильев;2004-04-21;ИнЗем;2
Кузнецов;2005-07-28;Ифк;1
Кузнецов;2006-12-07;Ифк;1
Иванов;2005-09-10;Имикн;6
Соколов;2003-11-26;ИнЗем;2
Петров;2004-01-18;Фэи;3
Иванов;2004-05-26;ИнЗем;3
Смирнов;2004-09-17;ИФиЖ;6
Соколов;2000-09-21;Имикн;3
Попов;2000-05-01;Фэи;3
Петров;2003-10-26;Имикн;6
Соколов;2006-09-22;ИФиЖ;3
Попов;2001-04-02;Имикн;3
Соколов;2005-03-19;Фэи;4
